
	2816	   9
1.216708e-02	5.321722e-03	1.553053e-02	5.883604e-02	1.501871e-02	6.594214e-02	8.669691e-02	9.901488e-02	3.303776e-02	
1.223392e-02	5.255091e-03	1.985403e-02	5.956629e-02	1.584886e-02	6.632113e-02	8.761102e-02	1.004585e-01	3.345594e-02	
1.244978e-02	5.270732e-03	2.913272e-02	6.166380e-02	1.895947e-02	6.811466e-02	9.079360e-02	1.047366e-01	3.450474e-02	
1.298122e-02	9.143623e-03	4.319054e-02	6.551408e-02	2.512774e-02	7.480818e-02	9.599155e-02	1.139360e-01	3.748668e-02	
2.308043e-02	4.915138e-03	6.777929e-02	6.687078e-02	8.341878e-02	6.918470e-02	1.300042e-01	1.755218e-01	2.777182e-02	
1.026997e-02	2.057238e-02	5.909251e-02	7.592557e-02	9.845600e-02	6.639691e-02	6.741105e-02	1.214559e-01	7.828845e-02	
3.906473e-02	3.314631e-02	1.645190e-01	2.958213e-01	1.093531e-01	1.248425e-01	8.169976e-02	1.629799e-01	7.357690e-02	
1.124100e-02	1.718696e-02	1.468991e-01	1.812259e-01	1.861769e-02	1.467499e-01	2.503269e-01	1.758727e-01	2.161263e-01	
2.978737e-02	5.395550e-02	1.826407e-01	1.250230e-01	3.219530e-01	2.214071e-01	3.105908e-01	3.324827e-01	2.096800e-02	
1.967526e-02	7.853392e-02	1.439109e-01	1.964339e-01	3.938482e-02	2.329698e-01	7.691496e-01	4.722281e-01	1.027589e-01	
8.844782e-02	1.729983e-01	5.812874e-01	3.604216e-01	2.205329e-01	3.314693e-01	4.708432e-01	3.782429e-01	3.356753e-01	
6.513510e-02	5.814883e-02	4.632426e-01	4.756703e-01	4.217046e-01	4.683681e-01	6.232888e-01	4.062781e-01	4.524426e-01	
6.717777e-02	1.782138e-01	6.112976e-01	7.190478e-01	7.287436e-01	3.440917e-01	4.221877e-01	6.524211e-01	1.214839e-01	
1.299917e-01	1.661781e-01	4.329756e-01	4.673117e-01	3.811373e-01	5.333331e-01	2.909577e-01	8.510175e-01	2.148362e-01	
7.397198e-02	1.328823e-01	3.145321e-01	2.634785e-01	2.826540e-01	4.291260e-01	1.462849e-01	4.595254e-01	2.295818e-01	
1.812671e-01	1.796714e-01	2.176547e-01	4.027259e-02	1.140115e-01	4.524028e-01	2.238522e-01	5.516335e-01	1.619391e-01	
1.613639e-01	2.777241e-01	2.686237e-01	1.988517e-01	4.296759e-01	2.951825e-01	2.947083e-01	1.180962e-01	3.143055e-01	
1.376525e-01	2.733082e-01	1.163897e-01	2.634391e-01	4.789711e-01	2.210061e-01	9.613425e-02	6.976945e-01	3.174726e-01	
5.661775e-02	4.821583e-02	4.760491e-02	4.524518e-01	2.830480e-01	1.533139e-01	2.536163e-01	6.749415e-01	2.525538e-01	
1.313504e-01	1.602558e-01	1.009261e-01	3.698513e-01	6.704483e-01	7.477502e-02	1.178411e-01	1.918666e-01	4.302634e-02	
1.501754e-01	1.092263e-01	6.234451e-02	1.385053e-01	5.237982e-01	9.088857e-02	2.362477e-01	2.061812e-01	2.142590e-01	
4.481235e-02	1.164345e-01	1.169864e-01	2.045271e-01	3.716741e-01	6.897908e-02	8.969390e-02	4.252698e-01	2.016026e-01	
7.668314e-02	1.294553e-01	1.830551e-01	2.223553e-01	2.423311e-01	1.642726e-01	6.181554e-02	3.649083e-01	8.865351e-02	
5.284984e-02	4.409732e-02	1.893942e-01	5.126358e-01	6.019267e-01	1.026851e-01	1.273758e-01	2.449731e-01	1.067759e-02	
3.742766e-02	3.017133e-02	1.967068e-01	1.766374e-01	5.918719e-01	1.801672e-02	3.421606e-02	2.191905e-01	1.517102e-01	
5.528667e-02	1.750327e-02	7.485605e-02	2.755168e-01	2.638944e-01	1.041608e-01	2.635230e-02	1.256073e-01	8.854491e-02	
1.357695e-01	4.369474e-02	6.658482e-02	2.406476e-01	1.427231e-01	6.822073e-02	1.670815e-01	1.391898e-01	4.862741e-02	
8.479329e-02	4.544855e-02	1.154499e-01	3.140383e-01	2.334852e-01	1.346163e-01	1.436020e-01	2.406600e-01	8.007351e-02	
1.934331e-01	1.446964e-01	1.124637e-01	2.753594e-01	2.016883e-01	7.157660e-02	1.610646e-01	1.533804e-01	1.473779e-01	
1.114887e-01	2.393340e-01	1.012176e-01	5.757473e-01	1.684209e-01	1.234452e-01	1.234616e-01	3.203313e-01	1.265018e-01	
8.438073e-02	1.776745e-01	1.268615e-01	4.755221e-01	1.386028e-01	4.817036e-02	6.695617e-02	1.685250e-01	7.691986e-02	
