
	2816	   8
3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	0.000000e+00	3.141593e+00	
2.651808e+00	7.084812e-02	3.147812e+00	2.124871e-02	3.063235e+00	1.117487e-01	-1.071449e-01	3.153403e+00	
1.766612e+00	2.185637e-01	3.182759e+00	2.331470e-02	2.879507e+00	2.261770e-01	-1.722902e-01	3.025767e+00	
1.966109e+00	1.302089e-01	3.276352e+00	2.218850e-02	1.698407e+00	4.762011e-01	-1.271714e-01	3.192128e+00	
-1.337043e+00	2.454571e+00	3.162746e+00	-2.871089e-02	7.452126e-01	7.102697e-01	-4.399325e-01	1.977657e+00	
-3.558807e+00	1.433626e-01	2.941540e+00	6.198114e-02	-1.796526e+00	4.724917e-02	-4.293868e-01	2.387359e+00	
-3.467597e+00	2.485475e+00	3.441420e+00	4.516694e-01	-1.184091e+00	-5.578299e-01	1.024471e+00	3.318226e+00	
-6.095928e+00	5.086789e+00	2.873077e+00	-7.150591e-01	6.639004e-01	2.628200e-01	1.374380e+00	5.202215e+00	
-4.406536e+00	6.096267e+00	2.381115e+00	1.410159e+00	3.221496e+00	-2.701785e+00	-1.423905e+00	4.643535e+00	
-4.012548e+00	5.691092e+00	2.083503e+00	1.601301e+00	4.013062e+00	-3.202003e+00	-1.247577e+00	4.757772e+00	
-2.507304e+00	5.807919e+00	4.755106e-01	4.051095e-01	3.341721e+00	-1.735062e+00	-1.393109e+00	7.376305e+00	
7.362933e-01	5.474057e+00	-8.599952e-01	1.191767e+00	3.511282e+00	6.037533e-01	-1.008216e+00	7.494427e+00	
3.035887e+00	5.556910e+00	1.153121e-01	2.430339e-01	3.296009e+00	9.390587e-01	-9.906210e-01	1.025494e+01	
4.083347e+00	4.064530e+00	4.611015e-02	4.656595e-01	3.498614e+00	1.514998e+00	-1.118546e+00	1.013113e+01	
3.883358e+00	6.428352e+00	5.263014e-01	4.945725e-01	3.538861e+00	4.320926e-01	-9.155731e-01	1.297633e+01	
4.009527e+00	5.808253e+00	-2.755236e+00	-2.826851e+00	6.805745e+00	-6.721228e-01	2.150200e+00	1.285688e+01	
7.104216e+00	5.440857e+00	-4.856198e+00	-3.267153e+00	6.917635e+00	2.463385e+00	1.733602e+00	1.072341e+01	
7.207853e+00	4.089327e+00	-7.457835e+00	-4.589337e+00	7.053135e+00	1.240012e+00	1.846751e+00	1.308544e+01	
4.225128e+00	4.042996e+00	-8.848595e+00	-4.860774e+00	7.716967e+00	-1.546713e+00	1.734568e+00	1.213200e+01	
5.891175e+00	4.532254e+00	-6.408677e+00	-5.557913e+00	8.680685e+00	-8.141551e-01	7.279341e-01	1.227162e+01	
3.807778e+00	2.978516e+00	-7.406254e+00	-5.754367e+00	7.026073e+00	1.963710e+00	2.512211e+00	1.198715e+01	
1.910547e+00	1.116203e+00	-5.256842e+00	-3.947037e+00	7.616212e+00	2.815088e+00	1.757765e+00	1.548340e+01	
