
	2816	   8
0.000000e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	3.141593e+00	
-1.215713e-01	2.586567e+00	-3.280907e-01	3.143476e+00	-4.257464e-02	3.026769e+00	-2.021721e-02	3.445129e+00	
-2.541297e-01	2.322954e+00	-2.783850e+00	3.206823e+00	-7.154049e-02	2.893639e+00	-1.039724e-02	3.687602e+00	
-3.120531e-01	2.039018e+00	-3.475088e+00	3.100838e+00	-1.791818e-01	1.754969e+00	1.043745e-01	4.162381e+00	
-4.561549e-01	1.602758e+00	-3.461550e+00	3.138153e+00	-1.139722e-01	2.617701e+00	-1.667823e-01	4.035540e+00	
-6.261255e-01	1.318340e+00	-4.582753e+00	2.752460e+00	5.598375e-01	4.658210e+00	6.400309e-01	4.752313e+00	
-4.762947e-01	-1.444088e-01	-5.377825e+00	2.745774e+00	-8.022518e-01	3.967419e+00	-4.877858e-01	6.391350e+00	
-6.277644e-01	1.462398e+00	-6.355418e+00	2.799827e+00	1.129904e-01	6.578952e+00	-4.723822e-01	3.963275e+00	
-6.553345e-01	2.323915e+00	-3.424605e+00	2.988874e+00	1.326129e+00	7.665860e+00	-1.374013e+00	4.655572e+00	
1.710017e+00	4.778810e+00	-6.785649e+00	3.127362e+00	-2.493614e-01	1.029255e+01	-2.203351e-01	2.746965e+00	
1.764347e+00	7.616683e+00	-5.591159e+00	3.139622e+00	-1.146365e+00	8.298983e+00	1.001031e+00	3.858629e+00	
1.332074e+00	8.477143e+00	-7.991484e+00	3.924119e+00	-9.925215e-01	7.896431e+00	-8.816029e-01	7.339579e+00	
3.475302e+00	8.058488e+00	-8.655153e+00	7.154048e+00	1.646599e+00	7.379212e+00	2.003048e+00	7.235740e+00	
1.925637e+00	1.034007e+01	-1.056856e+01	6.508111e+00	-1.010521e+00	8.245493e+00	-3.114363e-01	5.196274e+00	
3.644942e+00	1.254474e+01	-1.148774e+01	5.406302e+00	-1.386199e+00	1.009091e+01	-1.764742e+00	2.774597e+00	
1.061660e+00	1.526094e+01	-1.333496e+01	8.563764e+00	-1.516678e+00	9.156425e+00	-4.372794e+00	4.359128e+00	
1.487138e+00	1.759718e+01	-1.195593e+01	6.917599e+00	1.518455e+00	1.158710e+01	-6.798669e+00	3.685873e+00	
1.244706e+00	1.622116e+01	-1.504093e+01	8.330085e+00	2.944894e+00	1.175671e+01	-7.566141e+00	3.099471e+00	
1.548814e+00	1.486373e+01	-1.460817e+01	9.827273e+00	3.588675e+00	1.391853e+01	-7.596361e+00	2.923739e+00	
