
	3840	  27
0.000000e+00	3.141593e+00	3.141593e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.141593e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.141593e+00	3.141593e+00	0.000000e+00	0.000000e+00	3.141593e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	
4.756245e-01	3.260356e+00	3.148058e+00	2.403778e+00	9.336626e-01	2.838829e+00	1.126734e+00	2.909247e-01	6.829988e-02	-9.468884e-01	3.194559e+00	-1.053533e+00	3.414934e-01	1.614554e+00	-2.262765e-01	4.050594e-01	2.687603e+00	3.182818e+00	-8.233290e-01	1.034311e-01	3.049560e+00	4.350220e+00	1.136654e+00	3.390998e+00	-5.903378e-02	2.991047e+00	1.833998e+00	
-3.852673e-02	3.362945e+00	3.244516e+00	1.820787e+00	9.327316e-01	2.391706e+00	2.005573e+00	5.701096e-01	2.184140e-01	-1.275824e+00	3.305327e+00	-1.382370e+00	8.010274e-01	-9.839739e-01	-2.371123e-01	4.405173e-01	2.378383e+00	3.136935e+00	-9.828911e-01	2.641726e-01	2.938703e+00	4.770555e+00	1.438379e+00	3.670261e+00	-1.309828e-01	2.721193e+00	1.541072e+00	
9.802754e-01	3.527728e+00	3.366228e+00	1.440609e+00	8.125510e-01	1.704668e+00	2.899342e+00	5.899129e-01	4.046720e-01	-1.264813e+00	3.212664e+00	-1.874226e+00	-1.205834e+00	-1.006876e+00	-6.998686e-01	-2.994769e-01	2.190613e+00	3.073792e+00	-1.148646e+00	3.460049e-01	2.846941e+00	4.971431e+00	1.491621e+00	3.896986e+00	-2.071380e-01	2.826403e+00	1.650698e+00	
3.651181e+00	4.891354e+00	6.350305e-01	-2.046397e+00	3.544634e+00	3.962554e+00	4.064983e-01	-1.808334e+00	-2.544656e+00	2.155055e+00	3.227170e+00	9.722975e-01	-2.844517e+00	2.457457e+00	-3.469027e+00	1.492248e+00	-1.131313e+00	-3.313268e-01	1.854943e+00	-2.332593e+00	-6.200887e-01	8.313179e+00	-1.569039e+00	7.006630e+00	-3.089882e+00	4.931622e+00	-3.272238e-01	
5.134653e+00	8.328642e+00	1.215017e+00	-2.146755e+00	2.930689e+00	3.543514e+00	7.274698e-01	-1.807776e+00	-2.862235e+00	1.979621e+00	3.240522e+00	1.411581e-01	-5.499436e+00	2.315440e+00	-6.044379e+00	1.892390e+00	-3.872849e+00	-1.914566e+00	1.759374e+00	-1.785722e+00	-2.441081e+00	8.428212e+00	-1.282357e+00	6.560739e+00	-2.846623e+00	5.351274e+00	-2.554004e+00	
8.529884e+00	7.554445e+00	1.250364e+00	-2.361403e+00	2.441825e+00	3.277127e+00	8.699130e-01	-7.528086e-01	-3.327781e+00	2.386784e+00	3.665895e+00	-1.244220e-01	-5.341154e+00	1.391334e+00	-4.499267e+00	2.097014e+00	-4.227463e+00	-2.123297e+00	1.853205e+00	-9.677201e-01	-2.804103e+00	8.137337e+00	-3.555636e-01	5.615778e+00	-2.520710e+00	6.582801e+00	-2.853281e+00	
5.113314e+00	7.375634e+00	1.677181e+00	-2.701053e+00	2.148152e+00	3.202022e+00	1.108874e+00	-1.925334e+00	-3.343630e+00	4.823055e+00	6.468121e+00	-2.551766e+00	-7.110538e+00	-9.909819e-01	-7.626456e+00	4.702823e+00	-7.392348e+00	7.340109e-01	-1.403935e+00	2.113396e+00	1.223918e-01	4.857217e+00	-2.054504e+00	8.692132e+00	8.323795e-01	7.173922e+00	-1.633545e+00	
5.524215e+00	9.482414e+00	-1.650519e+00	-4.596355e-02	-1.087325e+00	6.109191e+00	-1.610253e+00	1.245432e+00	-1.486121e+00	6.598842e+00	6.156100e+00	-4.271140e+00	-7.745230e+00	1.901858e+00	-9.203543e+00	4.695120e+00	-7.491609e+00	1.356729e+00	-1.786410e+00	1.932898e+00	2.019721e+00	3.952323e+00	-2.032231e+00	8.852599e+00	1.097019e+00	9.365457e+00	2.392528e-02	
7.198896e+00	1.191732e+01	-1.897365e+00	-1.136447e+00	-1.245768e+00	6.002653e+00	-1.320939e+00	1.784579e+00	-1.484144e+00	7.422014e+00	4.543506e+00	-4.551175e+00	-9.231481e+00	4.155907e+00	-7.652781e+00	4.827412e+00	-6.919902e+00	4.768070e-01	-2.484272e+00	1.784312e+00	2.130386e+00	3.054959e+00	-1.851256e+00	1.015478e+01	4.960222e-01	1.068259e+01	-1.045333e+00	
8.882018e+00	1.256585e+01	-2.091200e+00	-2.455178e+00	-1.234725e+00	5.894115e+00	-5.626832e-01	1.260482e+00	-2.161280e+00	7.720643e+00	7.088985e+00	-8.029339e+00	-6.278908e+00	2.378536e+00	-9.337336e+00	5.955585e+00	-6.772126e+00	2.800131e+00	-3.603648e+00	1.605068e+00	1.959840e+00	2.565986e+00	-1.580495e+00	1.129800e+01	-4.069701e-01	1.262459e+01	-3.599227e+00	
5.484190e+00	1.272317e+01	8.049472e-01	4.464186e-01	-2.048422e+00	5.592742e+00	1.007174e-01	9.084025e-01	-2.384446e+00	4.540338e+00	7.435496e+00	-8.497027e+00	-5.590427e+00	2.790689e+00	-9.854083e+00	6.768880e+00	-6.696471e+00	-3.057065e-01	-6.993360e+00	4.232040e+00	4.565039e+00	-5.709779e-01	1.298061e+00	1.477071e+01	3.087977e+00	1.147265e+01	-2.258307e+00	
8.827115e+00	1.387199e+01	1.127319e+00	2.695685e-01	-2.196339e+00	8.483014e+00	-2.478993e+00	-1.907176e+00	-2.768318e+00	6.776294e+00	6.806003e+00	-7.780772e+00	-5.458077e+00	1.950453e+00	-9.730679e+00	8.132560e+00	-5.693758e+00	-5.502414e-01	-6.564293e+00	4.672366e+00	4.264148e+00	1.061196e-03	-5.793867e-01	1.454652e+01	2.842155e+00	1.212695e+01	9.214665e-01	
5.963190e+00	1.128823e+01	1.816012e+00	1.383789e-02	-2.585972e+00	9.469028e+00	-2.010625e+00	-2.091878e+00	-1.406661e-01	7.698582e+00	9.422663e+00	-1.011967e+01	-8.843426e+00	-5.598636e-01	-6.990783e+00	1.007737e+01	-5.536235e+00	-9.794146e-01	-5.844663e+00	7.943136e+00	3.909567e+00	6.766393e-01	-6.432288e-01	1.496296e+01	1.264183e-01	1.333436e+01	-3.503417e-01	
7.717356e+00	1.346998e+01	2.640349e+00	-2.734902e-01	-2.613690e+00	8.941007e+00	-1.791185e+00	-1.802927e+00	-1.723366e+00	9.683938e+00	9.341040e+00	-1.106116e+01	-1.139538e+01	-1.012137e+00	-8.174699e+00	1.266653e+01	-7.601328e+00	1.897711e+00	-8.483200e+00	4.523988e+00	7.334449e+00	-2.203945e+00	2.675922e+00	1.178035e+01	2.262524e+00	1.372104e+01	-9.992681e-01	
4.611746e+00	1.137106e+01	5.327914e+00	2.704066e+00	-3.069235e-01	7.675024e+00	-1.421500e+00	-2.419884e+00	-7.865601e-01	1.133943e+01	8.904685e+00	-1.097553e+01	-8.658988e+00	-8.989628e-01	-6.477796e+00	1.024826e+01	-8.309846e+00	-7.784627e-01	-8.595236e+00	4.231693e+00	8.783049e+00	-2.709962e+00	3.065629e+00	1.487156e+01	2.350286e+00	1.455778e+01	1.111832e+00	
7.873146e+00	1.283802e+01	5.396676e+00	2.675250e+00	-7.473204e-01	7.735341e+00	-3.240020e+00	-5.000529e+00	2.358696e+00	9.095907e+00	1.104415e+01	-8.433441e+00	-1.142281e+01	-3.515334e+00	-7.581534e+00	9.419036e+00	-9.951363e+00	-1.250674e+00	-8.487843e+00	4.020525e+00	9.378771e+00	-3.303218e+00	3.319458e+00	1.500430e+01	1.825697e+00	1.588207e+01	3.697703e+00	
8.902207e+00	1.363894e+01	5.192083e+00	2.493703e+00	-7.385559e-01	7.067611e+00	-2.443601e+00	-6.016730e+00	2.047174e+00	7.165441e+00	1.061355e+01	-8.101139e+00	-1.102821e+01	-3.723980e+00	-8.031360e+00	7.848610e+00	-8.415398e+00	-1.534554e+00	-9.886192e+00	4.501273e+00	9.491302e+00	-3.785674e+00	3.613420e+00	1.512229e+01	1.679257e+00	1.775705e+01	5.129563e+00	
6.747636e+00	1.146272e+01	6.396632e+00	3.070934e+00	-9.695722e-01	7.083565e+00	-2.108844e+00	-4.482066e+00	3.937323e+00	3.719722e+00	1.043958e+01	-8.352840e+00	-1.118806e+01	-3.590954e+00	-9.722967e+00	5.911193e+00	-7.427975e+00	1.014421e+00	-7.797912e+00	2.231865e+00	1.254988e+01	-7.217736e+00	1.325219e+00	1.176318e+01	-1.639238e+00	1.902624e+01	2.597310e+00	
