
	2816	   9
3.975903e-05	6.458502e-02	1.026848e-02	1.990749e-02	4.876622e-02	6.907351e-02	5.302167e-02	6.040732e-02	2.958489e-02	
1.373167e-03	6.468179e-02	1.290750e-02	2.009814e-02	5.039641e-02	6.903263e-02	5.404378e-02	6.107571e-02	3.068376e-02	
5.165095e-03	6.606707e-02	2.926006e-02	1.225179e-02	6.286856e-02	7.443920e-02	5.613470e-02	6.572450e-02	3.338550e-02	
3.161075e-02	7.444929e-02	2.740381e-02	2.699906e-02	6.448463e-02	8.564774e-02	3.860143e-02	7.761868e-02	5.590768e-02	
6.411300e-02	6.451042e-02	7.150370e-02	2.781124e-02	7.650321e-02	8.024349e-02	6.621887e-02	6.521615e-02	3.774713e-02	
1.032049e-01	1.261451e-01	1.403422e-01	7.376522e-02	1.764688e-01	5.637457e-02	4.444989e-02	1.434622e-01	1.495978e-01	
1.582919e-01	3.063875e-01	3.263793e-01	3.428931e-01	2.036414e-01	1.789457e-01	2.249022e-01	3.369930e-02	9.212401e-02	
1.874152e-01	2.155484e-01	2.227956e-01	2.671438e-01	9.715020e-02	3.309003e-02	2.292260e-01	2.943014e-01	2.036627e-01	
1.673431e-01	2.962488e-02	3.453938e-01	1.698611e-01	3.316646e-01	3.179200e-01	2.127371e-01	3.681029e-01	2.103199e-01	
2.868102e-01	8.426508e-02	1.438100e-01	2.260034e-01	1.946088e-01	3.477998e-01	8.302627e-01	3.443184e-01	1.916516e-01	
3.754327e-01	3.994823e-01	3.822809e-01	3.671992e-01	2.171742e-01	4.401905e-01	4.490440e-01	2.367630e-01	3.183115e-01	
2.157644e-01	2.482229e-01	5.065754e-01	5.902097e-01	3.930225e-01	4.367647e-01	5.827939e-01	4.379297e-01	4.572427e-01	
1.290816e-02	1.320818e-01	3.391724e-01	7.840946e-01	6.568488e-01	3.270706e-01	2.144999e-01	6.876620e-01	2.779651e-01	
4.561786e-01	1.968868e-01	3.406427e-01	2.099828e-01	1.585423e-01	7.104489e-01	3.039013e-01	8.343844e-01	1.947118e-01	
1.349487e-01	1.920753e-01	1.741612e-01	4.417849e-01	2.391961e-01	4.548074e-01	1.679400e-01	5.413966e-01	3.473829e-01	
2.038998e-01	2.716059e-01	3.569519e-01	1.281252e-01	3.247258e-01	4.180124e-01	3.489419e-01	5.345439e-01	2.125659e-01	
2.349603e-01	1.264339e-01	4.264993e-01	1.123563e-01	3.826714e-01	4.301975e-01	4.987940e-02	2.625031e-01	3.751455e-02	
3.075465e-01	2.862873e-01	2.969340e-01	2.892612e-01	2.769835e-01	3.436447e-01	2.460187e-01	7.106809e-01	1.371600e-01	
2.237142e-01	2.404415e-01	2.576454e-01	5.302743e-01	3.575287e-01	3.233678e-01	2.739772e-01	7.292076e-01	2.568498e-01	
3.697900e-01	3.714159e-01	3.436748e-01	4.397818e-01	5.780845e-01	3.059470e-01	3.265634e-01	3.031809e-01	2.083375e-01	
1.632217e-01	1.813181e-01	2.901661e-01	4.098883e-01	6.078769e-01	2.318904e-01	3.933216e-01	2.852521e-02	2.898914e-01	
1.551170e-01	9.597970e-02	2.447864e-01	1.671881e-01	2.774377e-01	1.903715e-01	4.430953e-01	4.906579e-01	1.290597e-01	
7.403686e-02	1.981904e-01	1.777734e-01	2.072728e-01	4.385475e-01	4.522139e-01	1.693166e-01	3.587534e-01	1.150777e-01	
7.376382e-02	7.019595e-02	2.031698e-01	4.898814e-01	5.427846e-01	2.092529e-01	2.208106e-01	3.818738e-01	1.913362e-01	
