
	2816	   8
3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	3.141593e+00	0.000000e+00	0.000000e+00	3.141593e+00	
3.183707e+00	2.055800e-03	3.097494e+00	1.115085e-02	2.864997e+00	4.183030e-02	2.085220e-01	3.056650e+00	
3.272885e+00	4.171558e-03	3.055574e+00	1.542920e-02	2.619113e+00	8.071778e-02	5.525584e-01	2.956257e+00	
3.319583e+00	2.225770e-02	3.043060e+00	-5.413402e-04	2.198832e+00	1.258280e-01	1.448556e+00	2.812691e+00	
3.587928e+00	1.815775e-01	3.113144e+00	2.638426e-01	2.417648e+00	1.057152e-01	1.062510e+00	2.930972e+00	
3.311894e+00	-1.479102e-01	2.844722e+00	-1.506041e-02	5.054429e-02	3.287511e-01	1.692094e+00	2.887718e+00	
4.520151e+00	5.730953e-01	3.179900e+00	-3.439821e-01	1.743411e+00	-2.568471e-01	1.906713e+00	2.588895e+00	
3.099370e+00	-1.042807e+00	2.120333e+00	-9.968380e-01	3.448489e-01	3.678711e-01	2.008971e+00	5.251728e+00	
3.462616e-01	4.465925e-01	1.874114e+00	1.648694e+00	-2.709433e+00	-2.598951e+00	-1.470159e+00	4.305436e+00	
1.686258e+00	2.653478e-01	1.597984e+00	-1.051249e-01	-2.283736e+00	-1.094581e+00	-1.973969e+00	4.641136e+00	
1.251354e+00	2.424722e-01	2.631680e-01	4.227306e-01	-2.316280e+00	-3.060232e+00	1.017279e-02	3.759846e+00	
3.246506e+00	1.082541e+00	-2.107237e-02	-5.329041e-02	-3.946750e+00	-4.613762e-02	-3.949738e-01	2.985675e+00	
3.783852e+00	4.856119e-01	-2.882509e+00	1.692447e+00	-2.922933e+00	-2.109552e-01	-1.642304e+00	3.528754e+00	
2.790051e+00	5.488939e-04	2.336267e-01	-1.912182e-01	-5.444942e-01	1.648111e+00	-9.478198e-01	4.021485e+00	
1.806031e+00	5.749123e-01	-1.828850e+00	4.219257e-01	-2.625176e+00	1.884414e+00	-1.025414e+00	6.817164e+00	
3.758477e+00	-2.913260e+00	-6.567480e-01	-2.897585e+00	-4.799777e+00	-3.033796e-01	2.370789e+00	5.677202e+00	
6.356367e+00	-2.857540e+00	-7.096690e-01	-4.027350e+00	-4.848974e+00	1.616729e+00	1.985116e+00	7.191714e+00	
5.103211e+00	-2.877318e+00	8.666555e-01	-3.494328e+00	-6.991866e+00	1.239021e+00	2.636126e+00	6.151258e+00	
6.515429e+00	-3.826238e+00	3.629721e+00	-4.641258e+00	-6.433805e+00	-4.331238e-02	1.893201e+00	6.285012e+00	
5.189855e+00	-2.387111e+00	2.845696e+00	-3.746584e+00	-8.890168e+00	-2.058820e+00	1.851545e+00	5.884770e+00	
3.605430e+00	-2.667173e+00	5.526638e+00	-2.952216e+00	-1.145121e+01	-3.209199e+00	7.259671e-01	5.930418e+00	
5.485578e+00	-2.159506e+00	5.816757e+00	-3.506581e+00	-1.473525e+01	-2.355210e+00	1.138671e+00	9.129707e+00	
8.082238e+00	-2.445966e+00	4.170045e+00	-6.925176e+00	-1.258544e+01	-3.907681e+00	-1.135393e+00	8.876684e+00	
1.012120e+01	-5.061179e+00	5.485549e+00	-4.155815e+00	-1.318074e+01	-6.596566e+00	-2.444380e+00	8.016866e+00	
1.221690e+01	-8.545130e+00	6.465534e+00	-5.301380e+00	-1.515548e+01	-7.710594e+00	-2.336532e+00	7.593607e+00	
1.251541e+01	-5.047234e+00	4.750685e+00	-5.469969e+00	-1.502661e+01	-1.029129e+01	-2.510792e+00	7.427972e+00	
1.408699e+01	-3.307822e+00	5.966881e+00	-4.220823e+00	-1.292519e+01	-1.259534e+01	-1.648818e+00	6.886567e+00	
1.217660e+01	-4.782215e+00	8.692723e+00	-4.864872e+00	-1.321749e+01	-1.037729e+01	1.672927e+00	7.489682e+00	
1.349437e+01	-8.172649e+00	7.412278e+00	-4.842497e+00	-1.162842e+01	-1.289867e+01	1.616569e+00	4.565077e+00	
1.137240e+01	-9.067352e+00	4.210315e+00	-4.666074e+00	-9.052942e+00	-1.496549e+01	3.838483e+00	4.269716e+00	
1.305652e+01	-7.474027e+00	3.856359e+00	-7.180962e+00	-1.082665e+01	-1.660949e+01	7.127252e+00	6.131538e+00	
1.284752e+01	-9.650018e+00	5.038798e+00	-6.405945e+00	-1.201013e+01	-1.947420e+01	5.457051e+00	9.357496e+00	
