
	2816	   9
2.793511e-02	1.752090e-02	1.114777e-02	1.197221e-01	1.383923e-02	3.856651e-02	8.140470e-03	2.236916e-02	4.876359e-03	
2.822713e-02	2.408700e-02	1.171672e-02	1.220656e-01	1.441688e-02	3.899861e-02	8.649632e-03	2.297777e-02	6.002765e-03	
3.212462e-02	4.133163e-02	9.634841e-03	1.290497e-01	1.301784e-02	4.267601e-02	1.072721e-02	2.222681e-02	1.030525e-02	
4.517628e-02	3.893417e-02	1.936623e-02	1.328556e-01	3.602730e-02	3.331033e-02	2.368407e-02	3.846993e-02	1.758694e-02	
5.034693e-02	1.482970e-01	2.179935e-02	2.199650e-01	1.574956e-02	1.287124e-01	3.722151e-02	4.386696e-02	1.672870e-02	
4.445195e-02	8.415379e-02	4.968160e-02	1.231176e-01	3.927738e-02	1.189644e-01	5.393212e-02	4.910573e-02	1.330447e-02	
1.635209e-01	1.963133e-01	1.147051e-01	1.133633e-01	1.158626e-01	1.857597e-01	7.759593e-02	3.030710e-02	8.715718e-02	
1.576202e-02	9.264037e-02	5.561838e-02	2.337784e-01	9.328719e-02	3.067873e-01	6.528203e-02	4.605048e-02	2.687661e-01	
4.226229e-02	3.263389e-01	3.882394e-02	5.318017e-01	6.430170e-02	3.294313e-01	3.536770e-02	1.704095e-02	6.911727e-02	
6.465215e-02	6.056392e-01	5.663528e-02	5.671089e-01	1.611185e-01	1.587280e-01	6.049522e-02	1.177244e-01	1.853517e-01	
7.533825e-02	5.098453e-01	4.125798e-02	4.656084e-01	2.021468e-01	2.635423e-01	8.741268e-02	6.705612e-02	3.324862e-01	
8.156225e-02	4.496040e-01	8.785049e-02	4.702601e-01	4.419968e-01	5.031757e-01	1.700296e-01	4.457891e-02	2.812152e-01	
8.970266e-03	2.623345e-01	4.837770e-02	7.666036e-01	4.431241e-01	3.671176e-01	1.819827e-01	2.099669e-01	1.348878e-01	
1.223283e-01	3.804297e-01	2.009492e-01	6.876879e-01	1.379776e-01	2.202526e-01	6.475291e-03	9.146627e-02	1.392017e-01	
4.399789e-02	6.925792e-01	1.326565e-01	3.140135e-01	7.118621e-02	2.454560e-01	2.424114e-02	2.634808e-01	2.750653e-01	
7.572044e-02	1.526762e-01	1.949939e-01	3.324591e-02	5.877523e-02	6.388564e-01	2.621430e-01	3.892218e-02	1.233318e-01	
