
	2816	   9
3.141593e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.141593e+00	3.141593e+00	0.000000e+00	
3.463886e+00	-7.273013e-01	2.385808e-02	9.611772e-02	-1.548720e-01	1.836629e-01	3.146407e+00	3.509159e+00	-1.168857e+00	
4.359574e+00	-9.404886e-01	1.042377e-01	1.894578e-01	-1.846069e-01	3.266245e-01	3.170261e+00	3.746154e+00	-1.162367e+00	
6.532028e+00	-1.754475e+00	-1.629471e-01	5.519187e-01	-7.189333e-01	6.659472e-01	3.015467e+00	4.703655e+00	-1.413292e+00	
4.801621e+00	-7.783929e-01	4.586297e-01	7.581509e-01	2.548290e+00	8.529884e-01	3.758608e+00	4.413491e+00	-1.392921e+00	
5.246929e+00	-2.570712e+00	7.009715e-01	-1.808872e-01	6.199728e-01	4.653980e-01	2.918669e+00	6.313052e+00	-1.416542e+00	
2.495321e+00	-1.695759e+00	1.516598e+00	1.412262e-01	-8.674100e-01	1.113752e-01	3.412980e+00	9.257299e+00	-2.820451e+00	
1.740492e+00	-1.845390e+00	-1.968277e+00	-3.773912e-01	-1.512655e+00	7.056200e-01	4.158968e+00	5.925718e+00	-4.666094e+00	
1.366084e+00	-1.263319e+00	-4.688468e+00	-7.123111e-01	-4.316480e-01	-2.644946e+00	1.589247e+00	4.448786e+00	-7.611818e+00	
4.999242e-02	-1.423146e+00	-6.929098e+00	1.458769e+00	-7.279071e-01	-5.315092e+00	3.065565e+00	6.671666e+00	-8.976022e+00	
2.015198e+00	1.366968e+00	-5.138068e+00	1.838488e+00	1.383917e-01	-3.246922e+00	2.860360e+00	9.185426e+00	-6.283353e+00	
4.403174e+00	1.729326e+00	-4.109871e+00	1.655828e+00	-1.837005e-01	-3.699904e+00	1.929073e+00	9.442067e+00	-3.747651e+00	
6.754046e+00	1.737295e+00	-6.160776e+00	1.249696e+00	2.646705e+00	-6.234294e+00	-1.118287e-01	1.128646e+01	-5.720241e+00	
8.214892e+00	1.603894e+00	-5.173458e+00	-1.696728e+00	3.625597e+00	-5.986664e+00	2.111766e+00	9.701764e+00	-6.237475e+00	
1.073749e+01	2.234851e+00	-7.303536e+00	-1.377138e+00	2.248689e+00	-4.809073e+00	4.692427e-01	8.217322e+00	-3.644633e+00	
1.098805e+01	4.960964e+00	-4.618563e+00	1.715051e+00	8.525343e-01	-3.560090e+00	-1.214285e+00	8.118269e+00	-5.114037e+00	
1.104323e+01	6.058639e+00	-5.540669e+00	1.263947e+00	1.008646e+00	-3.739271e+00	-8.718231e-02	8.262211e+00	-3.745211e+00	
9.955659e+00	4.297755e+00	-4.950757e+00	5.766355e-01	3.017690e+00	-4.876616e+00	-1.494227e+00	1.057326e+01	-5.986975e+00	
1.183706e+01	3.588484e+00	-7.734257e+00	2.070585e-02	1.550439e+00	-3.310963e+00	-3.541387e+00	1.262782e+01	-4.570121e+00	
9.854781e+00	1.231672e+00	-8.352900e+00	1.716727e+00	-1.811836e+00	-6.232882e+00	-4.564458e+00	9.787952e+00	-4.148057e+00	
7.353485e+00	1.861710e+00	-7.744706e+00	1.240908e+00	1.946284e-01	-7.543825e+00	-7.237965e+00	1.186619e+01	-3.146379e+00	
8.935881e+00	3.379110e+00	-1.030593e+01	-2.064738e+00	1.507491e+00	-7.428606e+00	-9.214292e+00	1.475072e+01	-2.907758e+00	
1.116462e+01	1.825886e+00	-8.318547e+00	-2.008798e+00	1.716665e+00	-8.962351e+00	-8.006473e+00	1.729218e+01	-1.770241e+00	
1.173985e+01	3.741560e-01	-7.087714e+00	-2.138720e+00	3.134568e+00	-1.073148e+01	-5.547573e+00	1.796095e+01	1.628359e+00	
1.269234e+01	-2.077815e+00	-7.247150e+00	-1.574434e+00	2.346482e+00	-8.446202e+00	-7.914986e+00	2.099379e+01	3.227347e+00	
1.038433e+01	-6.331320e-01	-3.865209e+00	-1.831785e+00	-3.287086e-01	-7.393821e+00	-6.857529e+00	2.231301e+01	1.832655e+00	
1.261635e+01	1.038960e+00	-3.800362e+00	-2.739598e+00	-2.564385e+00	-8.364082e+00	-7.396948e+00	2.545556e+01	2.301203e+00	
1.471683e+01	2.924151e+00	-7.059434e+00	-2.652839e+00	5.293019e-01	-8.198411e+00	-4.258475e+00	2.560830e+01	3.597335e+00	
1.610024e+01	1.875601e+00	-4.684639e+00	-2.656322e+00	2.828904e+00	-9.058460e+00	-5.562862e+00	2.532675e+01	3.859736e+00	
1.783224e+01	-1.435088e+00	-5.573009e+00	-3.469617e+00	5.464634e+00	-7.779388e+00	-4.901558e+00	2.470242e+01	4.307180e+00	
1.653504e+01	-1.695793e+00	-7.328900e+00	-1.171356e+00	6.594694e+00	-5.835887e+00	-4.026067e+00	2.628997e+01	6.633831e+00	
1.804316e+01	-9.591953e-01	-3.916839e+00	-8.637557e-01	7.090069e+00	-4.658701e+00	-2.709010e+00	2.775680e+01	6.169855e+00	
1.876314e+01	-1.394306e-01	-5.164872e+00	-7.189505e-01	4.539073e+00	-3.093521e+00	-6.058103e-02	3.043125e+01	5.640764e+00	
2.072145e+01	-8.671601e-01	-5.279703e+00	-6.266715e-01	6.701607e+00	-1.346129e+00	2.162032e+00	3.248697e+01	8.837196e+00	
2.002838e+01	2.230867e+00	-6.412174e+00	-7.485303e-01	8.824503e+00	-8.069711e-01	-1.079438e+00	3.526706e+01	7.283668e+00	
1.860541e+01	7.681502e-01	-8.362450e+00	-1.265704e+00	6.722415e+00	1.766187e+00	8.621597e-01	3.780253e+01	7.988839e+00	
1.695015e+01	-3.131409e-01	-1.110681e+01	-2.911856e-01	5.572821e+00	3.778722e+00	-1.856474e+00	3.906094e+01	8.375175e+00	
1.750913e+01	6.578277e-01	-1.310585e+01	9.573123e-02	3.302243e+00	5.538389e+00	4.894289e-01	3.967035e+01	8.987981e+00	
1.516812e+01	-1.370290e+00	-1.409517e+01	-1.344265e+00	1.185404e+00	6.982880e+00	1.538750e+00	3.847679e+01	7.687788e+00	
1.554040e+01	-7.613962e-01	-1.420670e+01	-1.236753e+00	-2.063559e+00	8.531930e+00	-1.784656e+00	4.020734e+01	5.401047e+00	
1.698995e+01	7.337523e-02	-1.603702e+01	-1.153018e+00	-1.928663e+00	8.491102e+00	-7.233692e-01	4.222042e+01	5.279612e+00	
1.853335e+01	-5.482711e-01	-1.328074e+01	-9.988173e-01	-8.970523e-01	9.555119e+00	2.357696e+00	4.490659e+01	6.087508e+00	
1.876968e+01	-1.739996e-01	-1.542488e+01	9.042134e-01	-1.149132e+00	1.267756e+01	3.344253e+00	4.301763e+01	5.885076e+00	
