
	2816	   7
1.435244e-02	3.400701e-02	9.472031e-02	2.982006e-02	9.828162e-03	9.841119e-03	8.503288e-02	
1.501223e-02	3.377880e-02	9.600004e-02	3.006674e-02	9.563231e-03	1.089643e-02	8.589135e-02	
1.511572e-02	3.008928e-02	1.008483e-01	3.477295e-02	1.085809e-02	1.435391e-02	8.827759e-02	
6.421610e-03	2.480003e-02	1.201083e-01	4.910867e-02	7.942124e-03	1.411553e-02	9.434078e-02	
4.928613e-02	2.137680e-02	1.100859e-01	4.026364e-02	3.678904e-02	1.584060e-02	1.272774e-01	
6.765409e-02	5.447816e-02	1.207006e-01	6.523126e-02	5.603704e-02	8.431575e-02	5.050266e-02	
1.045676e-01	2.351338e-02	2.073150e-01	5.212579e-02	6.024214e-02	8.690291e-02	1.913066e-01	
4.192571e-02	1.715477e-01	8.596320e-02	4.481310e-02	6.639902e-02	1.447208e-01	2.862755e-01	
9.828753e-02	1.758868e-01	1.785834e-01	1.402633e-01	2.672197e-01	4.998234e-01	6.902046e-02	
3.524137e-01	1.070470e-01	1.576206e-01	1.967968e-01	1.022235e-01	4.674134e-01	2.211220e-01	
2.088710e-01	8.852982e-01	4.232879e-01	2.514625e-01	1.273481e-01	2.096780e-01	2.439144e-01	
2.033310e-01	4.748045e-01	5.427374e-01	2.388339e-01	1.390271e-01	3.062025e-01	2.633696e-01	
1.986159e-01	2.402715e-01	4.862837e-01	1.221425e-01	6.216791e-02	5.950279e-02	2.099879e-01	
1.581097e-01	3.592516e-01	1.801184e-01	1.800729e-01	1.406606e-01	2.628503e-01	3.916049e-01	
1.951278e-01	1.800908e-01	2.029777e-01	6.651631e-02	1.228110e-01	4.337727e-02	1.233128e-01	
1.501905e-01	2.882930e-01	3.302991e-01	1.936067e-01	1.617350e-01	2.011844e-01	1.484253e-01	
2.312495e-01	1.249297e-01	3.328294e-01	1.415846e-01	1.496165e-01	4.887410e-01	1.798970e-01	
3.959596e-01	2.974727e-01	2.895994e-01	2.595041e-01	1.522963e-01	2.295693e-01	2.522183e-01	
3.564222e-01	3.525364e-01	2.204074e-01	2.150130e-01	1.338915e-01	2.477129e-01	1.445842e-01	
2.372648e-01	4.576144e-01	1.134625e-01	2.516093e-01	2.318799e-01	3.139130e-01	1.370776e-01	
1.365651e-01	9.726366e-01	1.057219e-01	2.935358e-01	2.220029e-01	2.955619e-01	3.164094e-01	
2.181357e-01	8.959511e-01	2.591064e-01	1.916550e-01	1.552105e-01	1.240942e-01	1.270366e-01	
1.409858e-01	6.917742e-01	3.262424e-01	3.489198e-02	1.598222e-01	1.102862e-01	1.382317e-01	
2.516567e-01	4.003092e-01	3.539431e-01	1.121557e-01	1.941435e-01	1.907339e-01	2.966800e-01	
1.982995e-01	8.816043e-02	2.629039e-01	1.468267e-01	2.010065e-01	3.030991e-01	2.567918e-01	
1.910848e-01	2.678390e-01	1.995101e-01	1.257183e-01	2.291805e-01	3.609676e-01	3.633808e-01	
1.435764e-01	2.268526e-01	1.212921e-01	1.033730e-01	8.243148e-02	8.819473e-02	3.521171e-01	
3.148400e-01	3.373451e-01	1.030989e-01	1.810726e-01	5.103294e-02	1.999716e-01	6.151746e-01	
3.214675e-01	4.616351e-01	1.936893e-01	1.112193e-01	8.741239e-02	9.654808e-02	3.803138e-01	
3.283556e-01	7.815335e-01	1.553654e-01	1.133882e-01	5.590637e-03	4.046029e-01	1.504598e-01	
2.394989e-01	1.018541e+00	1.811424e-01	1.381237e-02	3.975571e-02	1.607940e-01	6.914749e-01	
2.030723e-01	2.839818e-01	3.463026e-01	1.097624e-01	1.342401e-01	1.259240e-01	4.878607e-01	
1.350765e-01	4.005913e-01	4.388436e-01	2.674310e-02	5.534538e-02	1.390418e-01	6.059973e-01	
2.912049e-02	3.793626e-01	5.689155e-01	8.758916e-02	9.012961e-02	1.741024e-01	7.525054e-01	
1.401739e-01	3.198586e-01	4.219592e-01	1.220539e-01	6.224276e-02	8.476668e-02	5.403048e-01	
1.709999e-01	2.227384e-01	3.429154e-01	7.006638e-02	6.738463e-03	4.889970e-02	4.996771e-01	
4.057786e-02	2.109179e-01	3.155096e-01	2.992303e-02	3.568160e-02	2.170322e-02	1.420130e-01	
1.401613e-01	1.433502e-01	2.329281e-01	5.642871e-02	7.558394e-02	6.891299e-02	3.570005e-01	
8.917547e-02	3.899822e-01	1.152696e-01	1.123614e-01	2.519544e-02	2.615990e-02	2.634123e-01	
8.086347e-02	3.634697e-01	2.032626e-01	7.051837e-02	1.825873e-02	1.024424e-01	1.307093e-01	
9.708321e-02	4.493418e-01	5.469551e-02	5.142656e-02	1.095726e-01	1.294844e-01	5.819469e-01	
2.021077e-02	3.793967e-01	1.052287e-01	8.313775e-02	6.855352e-02	1.286660e-01	3.603060e-01	
6.721037e-02	2.812158e-01	1.272250e-01	8.438497e-02	5.305473e-02	1.023359e-01	6.030170e-02	
6.600566e-02	7.426147e-02	1.033482e-01	3.328987e-02	6.114281e-02	4.724489e-02	3.767032e-01	
5.938177e-02	1.560690e-01	9.887061e-02	5.033212e-02	5.906814e-02	8.775871e-02	4.279711e-02	
3.473264e-02	1.431686e-01	5.517298e-02	7.609238e-02	4.055393e-02	4.959201e-02	9.338631e-02	
5.926437e-02	1.346423e-01	1.474327e-01	6.409752e-02	2.699676e-02	2.046960e-02	2.874058e-01	
6.131242e-02	1.382570e-01	7.221773e-02	1.016906e-01	3.513000e-02	2.452623e-02	3.114736e-01	
7.420938e-02	1.859061e-01	9.050998e-02	6.297936e-02	3.937892e-02	1.515460e-01	2.634430e-01	
4.774428e-02	3.399503e-01	1.630957e-02	3.912960e-02	5.748154e-02	1.539445e-01	1.848045e-01	
6.773720e-02	5.691077e-01	1.126939e-01	1.159369e-01	7.798333e-02	1.467975e-01	4.154987e-01	
4.472373e-02	3.559422e-01	5.747743e-02	5.112313e-02	1.028856e-02	6.105258e-02	3.853501e-01	
9.224443e-02	4.951711e-02	1.413745e-01	6.298626e-02	2.470206e-02	1.473344e-01	3.031268e-01	
9.542275e-02	2.890997e-01	1.189524e-01	5.836588e-02	1.632144e-02	5.199659e-02	3.654268e-01	
6.000286e-02	2.717805e-01	7.457403e-02	4.099955e-02	4.185073e-02	7.905268e-02	3.288875e-02	
2.546188e-02	2.690662e-01	8.107991e-02	6.586746e-02	2.604676e-02	1.555899e-01	1.488898e-01	
8.891133e-02	2.404023e-01	3.370805e-02	2.625087e-02	5.405301e-02	1.570461e-01	2.649254e-01	
7.350048e-02	2.302139e-01	1.786968e-02	5.940941e-02	1.264762e-02	2.269076e-01	2.659925e-01	
5.442822e-02	3.116684e-01	2.495054e-02	4.984713e-02	1.933064e-02	2.596122e-01	2.546586e-01	
8.411724e-02	4.888290e-01	2.072996e-02	7.117726e-02	3.279317e-02	1.563792e-01	4.092192e-01	
1.767484e-02	3.687836e-01	5.929629e-02	4.248879e-02	4.071447e-02	9.822977e-02	4.713479e-01	
7.445217e-02	3.937987e-01	4.948903e-02	7.483404e-02	6.495724e-02	7.073084e-02	4.100319e-01	
3.868483e-02	3.460561e-01	3.128228e-02	5.522428e-02	1.354435e-02	6.057172e-02	3.954749e-01	
2.384339e-02	2.461181e-02	7.586592e-02	4.297806e-02	4.805578e-02	1.162506e-01	5.409661e-01	
4.465377e-02	1.945626e-01	1.039638e-02	6.670822e-02	5.209038e-02	3.272471e-02	4.159711e-01	
5.936569e-02	4.362199e-01	6.681116e-03	5.091814e-02	3.709150e-02	1.403872e-01	2.784377e-01	
4.643243e-02	4.546637e-01	1.612439e-01	1.120625e-01	5.056691e-03	1.289434e-01	4.275702e-01	
6.537838e-02	5.069044e-01	1.123250e-01	4.227090e-02	3.882500e-02	1.030446e-01	5.095229e-01	
8.392491e-02	6.577577e-01	6.638880e-02	7.034613e-02	3.207110e-02	6.446563e-02	4.747108e-01	
6.885695e-02	7.483568e-01	1.303100e-01	6.255674e-02	2.999728e-02	7.612842e-02	5.347280e-01	
7.568414e-02	7.304762e-01	9.317574e-02	2.333758e-02	2.993596e-02	2.237369e-02	4.936581e-01	
5.266670e-02	5.487043e-01	9.965237e-02	6.214089e-02	1.110764e-02	5.898128e-02	3.514011e-01	
3.422083e-02	2.701903e-01	4.970906e-02	1.591011e-02	1.324585e-03	4.672015e-02	3.585577e-01	
8.621415e-02	2.053928e-01	5.953176e-02	6.882285e-02	1.373338e-02	7.324785e-02	2.983239e-01	
7.218651e-02	2.511478e-01	4.457505e-02	3.162869e-02	9.015840e-03	9.053369e-02	1.628074e-01	
4.503394e-02	1.648045e-01	2.160288e-02	6.880820e-02	2.685296e-02	8.057475e-02	2.620294e-01	
1.096086e-01	1.573716e-01	4.855557e-02	1.109155e-01	2.284702e-02	1.613745e-02	3.246334e-01	
6.414522e-02	1.503647e-01	8.262766e-02	2.090358e-02	1.995049e-02	4.920054e-02	1.842404e-01	
9.806233e-02	2.675462e-01	9.835866e-03	6.801623e-02	2.824384e-02	5.880604e-02	3.528562e-01	
3.620748e-02	2.611646e-01	9.012564e-03	8.631970e-02	9.751291e-03	5.490497e-02	3.932395e-01	
4.215020e-02	2.429659e-01	6.844456e-02	7.290503e-02	5.645973e-02	9.284995e-02	3.653097e-01	
1.283925e-01	2.032047e-01	5.478163e-03	2.069527e-02	1.027156e-02	8.067635e-02	1.780953e-01	
6.340989e-02	1.646948e-01	1.869369e-02	5.630636e-02	1.646165e-02	7.350371e-02	3.857600e-01	
1.130204e-02	1.169576e-01	2.434682e-02	2.862583e-02	7.606235e-03	6.259738e-02	3.151757e-01	
3.422471e-02	1.001626e-01	8.615077e-03	6.859689e-02	3.179484e-02	2.313897e-02	1.548417e-01	
4.126878e-02	1.407113e-01	3.778926e-02	3.204839e-02	2.556389e-02	5.205303e-02	7.391139e-02	
3.612401e-02	1.205990e-01	2.687811e-02	4.545563e-02	1.576597e-02	2.725754e-02	2.042370e-01	
3.813305e-02	1.722336e-01	1.817854e-02	5.273299e-02	9.304911e-03	2.475394e-02	2.115043e-01	
7.242020e-02	3.328012e-01	3.230400e-02	3.531140e-02	5.804744e-03	5.141193e-02	2.059733e-01	
3.738889e-02	3.155388e-01	2.339772e-02	6.202686e-02	1.127388e-02	7.710498e-02	1.995163e-01	
2.409989e-02	1.680475e-01	3.494382e-02	5.203783e-02	1.613066e-02	1.386028e-01	1.735022e-01	
8.830508e-02	1.544006e-01	3.892371e-02	5.692046e-02	1.176113e-02	1.342458e-01	2.235526e-01	
5.385586e-02	1.575393e-01	2.888754e-02	1.391047e-02	2.302057e-02	9.697156e-02	1.270102e-01	
1.849122e-02	7.287215e-02	1.589159e-02	4.764046e-02	1.141641e-02	1.479873e-02	1.281144e-01	
3.258080e-02	8.207962e-02	3.204182e-02	2.536148e-02	1.220738e-02	4.866143e-02	3.399911e-02	
6.515271e-03	9.894148e-02	3.205763e-02	2.248055e-02	2.073786e-02	1.631224e-02	4.492752e-02	
5.023427e-02	1.576566e-01	9.593326e-03	4.249025e-02	1.769176e-02	5.178276e-02	1.042347e-01	
4.073628e-02	1.881280e-01	1.018863e-02	3.990343e-02	1.106819e-02	7.759949e-02	8.079541e-02	
3.994249e-02	3.100887e-01	1.218635e-02	2.758714e-02	1.834484e-02	5.066923e-02	9.847287e-02	
6.817058e-02	3.632581e-01	7.852592e-02	7.161006e-02	1.791655e-02	9.040750e-02	1.612609e-01	
1.708468e-02	4.190315e-01	6.333337e-02	5.270256e-02	1.297380e-02	4.498248e-02	1.126280e-01	
2.066085e-02	3.975730e-01	7.768378e-02	2.467978e-02	1.645433e-02	4.374204e-02	7.460139e-02	
1.508933e-02	2.685065e-01	3.714515e-02	2.570033e-02	2.576474e-02	2.560968e-02	1.526141e-01	
3.863298e-02	2.122301e-01	2.073023e-02	7.323536e-02	2.768144e-02	2.929409e-02	1.043858e-01	
2.545464e-02	2.041875e-01	3.147237e-02	4.510840e-02	1.183920e-02	1.976523e-02	1.111670e-01	
1.306852e-02	1.545805e-01	3.877591e-02	4.280619e-02	2.475281e-02	3.015233e-02	5.315423e-02	
1.756285e-02	1.359098e-01	2.618887e-02	5.299080e-02	1.127103e-02	2.695539e-02	6.418921e-02	
1.995343e-03	1.646375e-01	5.622639e-02	2.899129e-02	1.856429e-02	4.478353e-02	4.691239e-02	
3.090228e-02	1.751608e-01	7.848892e-02	6.741476e-03	1.851982e-02	2.046906e-02	3.585734e-02	
1.637450e-02	8.909487e-02	1.522192e-02	1.870745e-02	8.149622e-03	1.120560e-02	8.992610e-02	
4.974480e-02	6.427840e-02	1.974590e-02	6.201862e-02	1.545143e-02	4.707884e-03	6.522048e-02	
1.368332e-02	4.889956e-02	1.334909e-02	2.917134e-02	1.403716e-02	9.190026e-03	5.133862e-02	
2.716780e-02	4.590554e-02	3.148096e-02	2.970135e-02	6.894627e-03	1.061431e-02	5.560089e-02	
1.692087e-02	1.757431e-02	1.336558e-02	1.048211e-02	8.653739e-03	1.006702e-02	4.166149e-02	
1.580530e-02	1.895991e-02	8.470265e-03	4.146901e-03	6.869765e-03	6.543255e-03	4.305165e-02	
1.565768e-02	1.995981e-02	6.205923e-03	4.214867e-03	6.125882e-03	5.770720e-03	4.358458e-02	
1.554108e-02	2.016231e-02	5.085576e-03	4.116650e-03	5.946158e-03	5.401760e-03	4.349199e-02	
1.552669e-02	2.033523e-02	4.089543e-03	4.202768e-03	5.884383e-03	5.116495e-03	4.357109e-02	
1.547827e-02	2.031091e-02	3.367796e-03	4.336274e-03	5.888884e-03	4.985083e-03	4.365538e-02	
1.548190e-02	2.042320e-02	2.755315e-03	4.492844e-03	5.646963e-03	4.861337e-03	4.363217e-02	
1.540288e-02	2.040495e-02	2.281976e-03	4.589278e-03	5.747578e-03	4.777255e-03	4.357175e-02	
1.543841e-02	2.034913e-02	1.934784e-03	4.569421e-03	5.683493e-03	4.665109e-03	4.355933e-02	
1.543524e-02	2.038771e-02	1.455085e-03	4.609272e-03	5.641492e-03	4.636711e-03	4.350633e-02	
1.544173e-02	2.036546e-02	1.339632e-03	4.583746e-03	5.654359e-03	4.524515e-03	4.345487e-02	
1.542568e-02	2.044074e-02	1.007770e-03	4.769038e-03	5.582656e-03	4.534277e-03	4.344181e-02	
1.536298e-02	2.035346e-02	7.547575e-04	4.779965e-03	5.517939e-03	4.517270e-03	4.332720e-02	
1.540719e-02	2.036261e-02	5.573918e-04	4.708801e-03	5.642677e-03	4.457808e-03	4.334239e-02	
1.534643e-02	2.038979e-02	2.715837e-04	4.769943e-03	5.609766e-03	4.442760e-03	4.335626e-02	
1.540264e-02	2.046416e-02	2.120061e-04	4.732173e-03	5.609655e-03	4.522362e-03	4.331862e-02	
1.534643e-02	2.038979e-02	2.715837e-04	4.769943e-03	5.609766e-03	4.442760e-03	4.335626e-02	
1.540719e-02	2.036261e-02	5.573918e-04	4.708801e-03	5.642677e-03	4.457808e-03	4.334239e-02	
1.536298e-02	2.035346e-02	7.547575e-04	4.779965e-03	5.517939e-03	4.517270e-03	4.332720e-02	
1.542568e-02	2.044074e-02	1.007770e-03	4.769038e-03	5.582656e-03	4.534277e-03	4.344181e-02	
1.544173e-02	2.036546e-02	1.339632e-03	4.583746e-03	5.654359e-03	4.524515e-03	4.345487e-02	
1.543524e-02	2.038771e-02	1.455085e-03	4.609272e-03	5.641492e-03	4.636711e-03	4.350633e-02	
1.543841e-02	2.034913e-02	1.934784e-03	4.569421e-03	5.683493e-03	4.665109e-03	4.355933e-02	
1.540288e-02	2.040495e-02	2.281976e-03	4.589278e-03	5.747578e-03	4.777255e-03	4.357175e-02	
1.548190e-02	2.042320e-02	2.755315e-03	4.492844e-03	5.646963e-03	4.861337e-03	4.363217e-02	
1.547827e-02	2.031091e-02	3.367796e-03	4.336274e-03	5.888884e-03	4.985083e-03	4.365538e-02	
1.552669e-02	2.033523e-02	4.089543e-03	4.202768e-03	5.884383e-03	5.116495e-03	4.357109e-02	
1.554108e-02	2.016231e-02	5.085576e-03	4.116650e-03	5.946158e-03	5.401760e-03	4.349199e-02	
1.565768e-02	1.995981e-02	6.205923e-03	4.214867e-03	6.125882e-03	5.770720e-03	4.358458e-02	
1.580530e-02	1.895991e-02	8.470265e-03	4.146901e-03	6.869765e-03	6.543255e-03	4.305165e-02	
1.692087e-02	1.757431e-02	1.336558e-02	1.048211e-02	8.653739e-03	1.006702e-02	4.166149e-02	
2.716780e-02	4.590554e-02	3.148096e-02	2.970135e-02	6.894627e-03	1.061431e-02	5.560089e-02	
1.368332e-02	4.889956e-02	1.334909e-02	2.917134e-02	1.403716e-02	9.190026e-03	5.133862e-02	
4.974480e-02	6.427840e-02	1.974590e-02	6.201862e-02	1.545143e-02	4.707884e-03	6.522048e-02	
1.637450e-02	8.909487e-02	1.522192e-02	1.870745e-02	8.149622e-03	1.120560e-02	8.992610e-02	
3.090228e-02	1.751608e-01	7.848892e-02	6.741476e-03	1.851982e-02	2.046906e-02	3.585734e-02	
1.995343e-03	1.646375e-01	5.622639e-02	2.899129e-02	1.856429e-02	4.478353e-02	4.691239e-02	
1.756285e-02	1.359098e-01	2.618887e-02	5.299080e-02	1.127103e-02	2.695539e-02	6.418921e-02	
1.306852e-02	1.545805e-01	3.877591e-02	4.280619e-02	2.475281e-02	3.015233e-02	5.315423e-02	
2.545464e-02	2.041875e-01	3.147237e-02	4.510840e-02	1.183920e-02	1.976523e-02	1.111670e-01	
3.863298e-02	2.122301e-01	2.073023e-02	7.323536e-02	2.768144e-02	2.929409e-02	1.043858e-01	
1.508933e-02	2.685065e-01	3.714515e-02	2.570033e-02	2.576474e-02	2.560968e-02	1.526141e-01	
2.066085e-02	3.975730e-01	7.768378e-02	2.467978e-02	1.645433e-02	4.374204e-02	7.460139e-02	
1.708468e-02	4.190315e-01	6.333337e-02	5.270256e-02	1.297380e-02	4.498248e-02	1.126280e-01	
6.817058e-02	3.632581e-01	7.852592e-02	7.161006e-02	1.791655e-02	9.040750e-02	1.612609e-01	
3.994249e-02	3.100887e-01	1.218635e-02	2.758714e-02	1.834484e-02	5.066923e-02	9.847287e-02	
4.073628e-02	1.881280e-01	1.018863e-02	3.990343e-02	1.106819e-02	7.759949e-02	8.079541e-02	
5.023427e-02	1.576566e-01	9.593326e-03	4.249025e-02	1.769176e-02	5.178276e-02	1.042347e-01	
6.515271e-03	9.894148e-02	3.205763e-02	2.248055e-02	2.073786e-02	1.631224e-02	4.492752e-02	
3.258080e-02	8.207962e-02	3.204182e-02	2.536148e-02	1.220738e-02	4.866143e-02	3.399911e-02	
1.849122e-02	7.287215e-02	1.589159e-02	4.764046e-02	1.141641e-02	1.479873e-02	1.281144e-01	
5.385586e-02	1.575393e-01	2.888754e-02	1.391047e-02	2.302057e-02	9.697156e-02	1.270102e-01	
8.830508e-02	1.544006e-01	3.892371e-02	5.692046e-02	1.176113e-02	1.342458e-01	2.235526e-01	
2.409989e-02	1.680475e-01	3.494382e-02	5.203783e-02	1.613066e-02	1.386028e-01	1.735022e-01	
3.738889e-02	3.155388e-01	2.339772e-02	6.202686e-02	1.127388e-02	7.710498e-02	1.995163e-01	
7.242020e-02	3.328012e-01	3.230400e-02	3.531140e-02	5.804744e-03	5.141193e-02	2.059733e-01	
3.813305e-02	1.722336e-01	1.817854e-02	5.273299e-02	9.304911e-03	2.475394e-02	2.115043e-01	
3.612401e-02	1.205990e-01	2.687811e-02	4.545563e-02	1.576597e-02	2.725754e-02	2.042370e-01	
4.126878e-02	1.407113e-01	3.778926e-02	3.204839e-02	2.556389e-02	5.205303e-02	7.391139e-02	
3.422471e-02	1.001626e-01	8.615077e-03	6.859689e-02	3.179484e-02	2.313897e-02	1.548417e-01	
1.130204e-02	1.169576e-01	2.434682e-02	2.862583e-02	7.606235e-03	6.259738e-02	3.151757e-01	
6.340989e-02	1.646948e-01	1.869369e-02	5.630636e-02	1.646165e-02	7.350371e-02	3.857600e-01	
1.283925e-01	2.032047e-01	5.478163e-03	2.069527e-02	1.027156e-02	8.067635e-02	1.780953e-01	
4.215020e-02	2.429659e-01	6.844456e-02	7.290503e-02	5.645973e-02	9.284995e-02	3.653097e-01	
3.620748e-02	2.611646e-01	9.012564e-03	8.631970e-02	9.751291e-03	5.490497e-02	3.932395e-01	
9.806233e-02	2.675462e-01	9.835866e-03	6.801623e-02	2.824384e-02	5.880604e-02	3.528562e-01	
6.414522e-02	1.503647e-01	8.262766e-02	2.090358e-02	1.995049e-02	4.920054e-02	1.842404e-01	
1.096086e-01	1.573716e-01	4.855557e-02	1.109155e-01	2.284702e-02	1.613745e-02	3.246334e-01	
4.503394e-02	1.648045e-01	2.160288e-02	6.880820e-02	2.685296e-02	8.057475e-02	2.620294e-01	
7.218651e-02	2.511478e-01	4.457505e-02	3.162869e-02	9.015840e-03	9.053369e-02	1.628074e-01	
8.621415e-02	2.053928e-01	5.953176e-02	6.882285e-02	1.373338e-02	7.324785e-02	2.983239e-01	
3.422083e-02	2.701903e-01	4.970906e-02	1.591011e-02	1.324585e-03	4.672015e-02	3.585577e-01	
5.266670e-02	5.487043e-01	9.965237e-02	6.214089e-02	1.110764e-02	5.898128e-02	3.514011e-01	
7.568414e-02	7.304762e-01	9.317574e-02	2.333758e-02	2.993596e-02	2.237369e-02	4.936581e-01	
6.885695e-02	7.483568e-01	1.303100e-01	6.255674e-02	2.999728e-02	7.612842e-02	5.347280e-01	
8.392491e-02	6.577577e-01	6.638880e-02	7.034613e-02	3.207110e-02	6.446563e-02	4.747108e-01	
6.537838e-02	5.069044e-01	1.123250e-01	4.227090e-02	3.882500e-02	1.030446e-01	5.095229e-01	
4.643243e-02	4.546637e-01	1.612439e-01	1.120625e-01	5.056691e-03	1.289434e-01	4.275702e-01	
5.936569e-02	4.362199e-01	6.681116e-03	5.091814e-02	3.709150e-02	1.403872e-01	2.784377e-01	
4.465377e-02	1.945626e-01	1.039638e-02	6.670822e-02	5.209038e-02	3.272471e-02	4.159711e-01	
2.384339e-02	2.461181e-02	7.586592e-02	4.297806e-02	4.805578e-02	1.162506e-01	5.409661e-01	
3.868483e-02	3.460561e-01	3.128228e-02	5.522428e-02	1.354435e-02	6.057172e-02	3.954749e-01	
7.445217e-02	3.937987e-01	4.948903e-02	7.483404e-02	6.495724e-02	7.073084e-02	4.100319e-01	
1.767484e-02	3.687836e-01	5.929629e-02	4.248879e-02	4.071447e-02	9.822977e-02	4.713479e-01	
8.411724e-02	4.888290e-01	2.072996e-02	7.117726e-02	3.279317e-02	1.563792e-01	4.092192e-01	
5.442822e-02	3.116684e-01	2.495054e-02	4.984713e-02	1.933064e-02	2.596122e-01	2.546586e-01	
7.350048e-02	2.302139e-01	1.786968e-02	5.940941e-02	1.264762e-02	2.269076e-01	2.659925e-01	
8.891133e-02	2.404023e-01	3.370805e-02	2.625087e-02	5.405301e-02	1.570461e-01	2.649254e-01	
2.546188e-02	2.690662e-01	8.107991e-02	6.586746e-02	2.604676e-02	1.555899e-01	1.488898e-01	
6.000286e-02	2.717805e-01	7.457403e-02	4.099955e-02	4.185073e-02	7.905268e-02	3.288875e-02	
9.542275e-02	2.890997e-01	1.189524e-01	5.836588e-02	1.632144e-02	5.199659e-02	3.654268e-01	
9.224443e-02	4.951711e-02	1.413745e-01	6.298626e-02	2.470206e-02	1.473344e-01	3.031268e-01	
4.472373e-02	3.559422e-01	5.747743e-02	5.112313e-02	1.028856e-02	6.105258e-02	3.853501e-01	
6.773720e-02	5.691077e-01	1.126939e-01	1.159369e-01	7.798333e-02	1.467975e-01	4.154987e-01	
4.774428e-02	3.399503e-01	1.630957e-02	3.912960e-02	5.748154e-02	1.539445e-01	1.848045e-01	
7.420938e-02	1.859061e-01	9.050998e-02	6.297936e-02	3.937892e-02	1.515460e-01	2.634430e-01	
6.131242e-02	1.382570e-01	7.221773e-02	1.016906e-01	3.513000e-02	2.452623e-02	3.114736e-01	
5.926437e-02	1.346423e-01	1.474327e-01	6.409752e-02	2.699676e-02	2.046960e-02	2.874058e-01	
3.473264e-02	1.431686e-01	5.517298e-02	7.609238e-02	4.055393e-02	4.959201e-02	9.338631e-02	
5.938177e-02	1.560690e-01	9.887061e-02	5.033212e-02	5.906814e-02	8.775871e-02	4.279711e-02	
6.600566e-02	7.426147e-02	1.033482e-01	3.328987e-02	6.114281e-02	4.724489e-02	3.767032e-01	
6.721037e-02	2.812158e-01	1.272250e-01	8.438497e-02	5.305473e-02	1.023359e-01	6.030170e-02	
2.021077e-02	3.793967e-01	1.052287e-01	8.313775e-02	6.855352e-02	1.286660e-01	3.603060e-01	
9.708321e-02	4.493418e-01	5.469551e-02	5.142656e-02	1.095726e-01	1.294844e-01	5.819469e-01	
8.086347e-02	3.634697e-01	2.032626e-01	7.051837e-02	1.825873e-02	1.024424e-01	1.307093e-01	
8.917547e-02	3.899822e-01	1.152696e-01	1.123614e-01	2.519544e-02	2.615990e-02	2.634123e-01	
1.401613e-01	1.433502e-01	2.329281e-01	5.642871e-02	7.558394e-02	6.891299e-02	3.570005e-01	
4.057786e-02	2.109179e-01	3.155096e-01	2.992303e-02	3.568160e-02	2.170322e-02	1.420130e-01	
1.709999e-01	2.227384e-01	3.429154e-01	7.006638e-02	6.738463e-03	4.889970e-02	4.996771e-01	
1.401739e-01	3.198586e-01	4.219592e-01	1.220539e-01	6.224276e-02	8.476668e-02	5.403048e-01	
2.912049e-02	3.793626e-01	5.689155e-01	8.758916e-02	9.012961e-02	1.741024e-01	7.525054e-01	
1.350765e-01	4.005913e-01	4.388436e-01	2.674310e-02	5.534538e-02	1.390418e-01	6.059973e-01	
2.030723e-01	2.839818e-01	3.463026e-01	1.097624e-01	1.342401e-01	1.259240e-01	4.878607e-01	
2.394989e-01	1.018541e+00	1.811424e-01	1.381237e-02	3.975571e-02	1.607940e-01	6.914749e-01	
3.283556e-01	7.815335e-01	1.553654e-01	1.133882e-01	5.590637e-03	4.046029e-01	1.504598e-01	
3.214675e-01	4.616351e-01	1.936893e-01	1.112193e-01	8.741239e-02	9.654808e-02	3.803138e-01	
3.148400e-01	3.373451e-01	1.030989e-01	1.810726e-01	5.103294e-02	1.999716e-01	6.151746e-01	
1.435764e-01	2.268526e-01	1.212921e-01	1.033730e-01	8.243148e-02	8.819473e-02	3.521171e-01	
1.910848e-01	2.678390e-01	1.995101e-01	1.257183e-01	2.291805e-01	3.609676e-01	3.633808e-01	
1.982995e-01	8.816043e-02	2.629039e-01	1.468267e-01	2.010065e-01	3.030991e-01	2.567918e-01	
2.516567e-01	4.003092e-01	3.539431e-01	1.121557e-01	1.941435e-01	1.907339e-01	2.966800e-01	
1.409858e-01	6.917742e-01	3.262424e-01	3.489198e-02	1.598222e-01	1.102862e-01	1.382317e-01	
2.181357e-01	8.959511e-01	2.591064e-01	1.916550e-01	1.552105e-01	1.240942e-01	1.270366e-01	
1.365651e-01	9.726366e-01	1.057219e-01	2.935358e-01	2.220029e-01	2.955619e-01	3.164094e-01	
2.372648e-01	4.576144e-01	1.134625e-01	2.516093e-01	2.318799e-01	3.139130e-01	1.370776e-01	
3.564222e-01	3.525364e-01	2.204074e-01	2.150130e-01	1.338915e-01	2.477129e-01	1.445842e-01	
3.959596e-01	2.974727e-01	2.895994e-01	2.595041e-01	1.522963e-01	2.295693e-01	2.522183e-01	
2.312495e-01	1.249297e-01	3.328294e-01	1.415846e-01	1.496165e-01	4.887410e-01	1.798970e-01	
