
	2816	   6
2.060322e-02	2.080541e-02	2.102012e-02	3.409279e-02	6.866635e-02	2.383949e-02	
2.059830e-02	2.187603e-02	2.170739e-02	3.617936e-02	6.994678e-02	2.481387e-02	
1.868101e-02	2.802805e-02	2.348548e-02	4.687692e-02	7.395101e-02	2.641222e-02	
1.577362e-02	3.899170e-02	2.630599e-02	4.704151e-02	8.408802e-02	3.408515e-02	
1.800383e-02	4.213675e-02	4.107317e-02	6.977996e-02	9.116013e-02	6.672219e-02	
8.412106e-02	3.143319e-02	2.553007e-02	1.034550e-01	1.156760e-01	1.978589e-02	
8.233353e-02	1.038617e-01	9.982762e-02	1.458734e-01	1.443256e-01	3.957217e-02	
1.183846e-02	7.518151e-02	2.402283e-02	2.112141e-01	3.027842e-01	4.855526e-02	
7.961374e-02	1.591169e-01	9.623343e-02	4.637417e-01	1.080268e-01	8.050752e-02	
7.383777e-02	2.074492e-01	1.270883e-01	4.537253e-01	9.657136e-02	1.997224e-02	
1.578581e-02	1.358215e-01	3.110759e-02	1.671470e-01	2.174635e-01	1.642002e-01	
1.057001e-01	1.060183e+00	1.213138e-01	3.840421e-02	1.600356e-01	2.393221e-02	
2.924570e-02	4.257366e-01	1.626946e-01	9.729266e-02	2.753091e-02	1.174095e-01	
7.187803e-02	2.357995e-01	1.840829e-01	6.938206e-02	2.019568e-01	2.021561e-01	
5.859970e-02	2.376541e-01	2.073036e-01	7.638345e-02	1.279921e-01	2.126496e-01	
3.309316e-02	3.437687e-01	2.569084e-01	3.165426e-02	3.237184e-01	1.496145e-01	
1.559687e-01	2.231780e-01	2.414908e-01	2.871282e-01	2.567048e-01	1.603446e-01	
1.974788e-01	2.047099e-01	2.361808e-01	3.270868e-01	1.039588e-01	2.056096e-01	
1.502683e-01	2.033928e-01	1.149498e-01	1.025550e-01	7.959388e-02	2.242191e-01	
1.318091e-01	1.490355e-01	1.022130e-01	2.726224e-01	8.976464e-02	1.835536e-01	
2.109342e-01	2.607863e-01	1.505032e-01	3.350629e-01	8.871618e-02	1.388204e-01	
7.572260e-02	3.577195e-01	2.424320e-01	3.814490e-01	1.951237e-01	4.878139e-02	
3.115191e-02	9.668489e-01	1.905176e-01	2.654905e-01	1.227072e-01	1.351012e-01	
