
	2816	   9
5.975839e-03	1.811960e-03	9.860317e-02	7.822372e-02	5.286915e-02	3.576821e-02	6.754089e-04	3.892322e-03	3.050844e-03	
6.050416e-03	1.971961e-03	9.833473e-02	7.842653e-02	5.301800e-02	3.579727e-02	4.808615e-04	4.329377e-03	2.690811e-03	
6.402817e-03	2.368715e-03	9.868072e-02	7.853973e-02	5.309239e-02	3.588465e-02	4.283247e-04	4.191862e-03	2.886176e-03	
6.434153e-03	2.404221e-03	9.860641e-02	7.847125e-02	5.317885e-02	3.558249e-02	4.098359e-04	4.471239e-03	3.084671e-03	
6.457439e-03	3.120278e-03	9.837777e-02	7.831534e-02	5.319836e-02	3.580901e-02	4.702438e-04	4.198292e-03	3.166822e-03	
6.888795e-03	3.579230e-03	9.881389e-02	7.854107e-02	5.331099e-02	3.584957e-02	5.681099e-04	4.033013e-03	3.044151e-03	
7.191543e-03	4.378415e-03	9.840125e-02	7.862517e-02	5.318438e-02	3.613821e-02	5.291444e-04	4.441477e-03	2.823180e-03	
7.464114e-03	5.011035e-03	9.882615e-02	7.858953e-02	5.319327e-02	3.587891e-02	5.527866e-04	4.193959e-03	3.025701e-03	
7.634244e-03	5.497213e-03	9.874247e-02	7.853713e-02	5.364092e-02	3.583850e-02	3.164601e-04	3.969063e-03	3.559084e-03	
8.087665e-03	6.257813e-03	9.871928e-02	7.864534e-02	5.361555e-02	3.583155e-02	6.697124e-04	4.334390e-03	3.308856e-03	
8.413552e-03	6.544974e-03	9.894066e-02	7.886159e-02	5.366598e-02	3.582725e-02	7.228192e-04	4.117610e-03	3.386472e-03	
9.190852e-03	7.316497e-03	9.880024e-02	7.875276e-02	5.345464e-02	3.610405e-02	7.905561e-04	4.090093e-03	3.046010e-03	
9.558989e-03	8.099614e-03	9.919678e-02	7.892809e-02	5.381968e-02	3.611963e-02	6.149014e-04	4.271910e-03	3.531261e-03	
1.009596e-02	8.871175e-03	9.949309e-02	7.884050e-02	5.399390e-02	3.620565e-02	6.304992e-04	4.229922e-03	3.254048e-03	
1.030572e-02	9.377069e-03	9.928267e-02	7.903741e-02	5.393098e-02	3.651958e-02	9.274501e-04	4.238358e-03	3.340097e-03	
